*HASH_VALUE	title_id	name	women_name
_BAC1D91017F3E138	zorai_rpjob_rescuer_title	医师大师	
_10416A7ECC100D60	zorai_rpjob_magnecarto_title	制图师大师	
_DC34E23282FA8260	tryker_rpjob_aquamin_title	挑水工大师	
_473FADF1413B8116	fyros_rpjob_tooler_title	工具匠大师	
_A5E64EA2C8EBDA21	tryker_rpjob_larvicultor_title	幼虫采集者大师	
_FFC1498EF96FB836	matis_rpjob_paper_title	卷轴匠大师	
_9B218ADF61B44A53	gn_fyros_rpjob_herbihunter_convert	屠夫工作台	
_1F66A27B04DAD945	gn_matis_rpjob_florist_convert	花匠工作台	
_1317925C30AA91F6	gn_zorai_rpjob_rescuer_convert	急救站	
_A1EEC6D2D0F58E79	gn_tryker_rpjob_aquamin_convert	运货板	
_23A456E452843E34	gn_zorai_rpjob_magnecarto_convert	磁场地图	
_4C354E82893EDD45	gn_fyros_rpjob_tooler_convert	工具匠工作台	
_B4CE3C1E316C1B99	gn_tryker_rpjob_larvicultor_convert	幼虫加工台	
_E07646A092C5AA60	gn_matis_rpjob_paper_convert	卷轴匠工作台 	
_06BF0113E7F9B3CE	gn_tryker_aquamin_source	水源	
_048EE9BE67D88030	gn_tryker_aquamin_barrel	湖泊之水	
_D022BE8F454D399C	gn_tryker_aquamin_silo	雨水筒仓	
_6DF864B36A28ECB2	gn_tryker_aquamin_well	水井	
_99C0B7AC1AA6394B	gn_tryker_aquamin_npc	供水公司操作者	
_E044F7A1C8C1FE48	gn_zorai_magnecarto_npc	磁力管制专员	
_4A231AFA00808E5A	gn_zorai_magnecarto_npc_A	制图师（胶质追逐）	
_CD231A08C08E3910	gn_zorai_magnecarto_npc_B	制图师（Win-Cho）	
_3CB3AE4F200EEDE7	gn_zorai_magnecarto_npc_C	制图师（Daïsha）	
_CD218D7ADE44EA53	gn_zorai_magnecarto_npc_D	制图师（西谷）	
_EED5FCA72749A896	gn_rpjob_herbihunter_chest	宝箱	
_E013AD7F418EEC81	gn_rpjob_florist_jar_4	Cratcha 花蕊罐	
_E2640975C50FD735	gn_rpjob_florist_jar_2	Psykopla 花蕊罐	
_E273B581412D2881	gn_rpjob_florist_jar_3	Slaveni 花蕊罐	
_C8C9D96885AE94CA	gn_rpjob_florist_jar_1	混合花蕊罐	
_2F47E091A8A9E0A6	gn_rpjob_florist_water	水井	
_91145E59C63AB922	gn_rpjob_florist_water_barrel	水桶	
_AAE8B0FC9F6A78C0	gn_rpjob_florist_engrai	肥料	
_244593C48AE3F242	gn_rpjob_florist_engrai_barrel	肥料桶	
_3F2AC591445B390C	gn_boss_tryker_light_boss	Dante 挑衅者	
_041D89F026A9D00C	gn_boss_tryker_light_melee_guard	卫兵	
_BE90D114E6989D0C	gn_boss_tryker_light_healer_guard	卫兵	
_E7AF8504E806E4A5	gn_boss_tryker_light_off_guard	卫兵	
_041D89F2A669E40C	gn_boss_tryker_light_range_guard	卫兵	
_B06E4DD32045E3AA	gn_moving_guards_group_1	精英卫兵	
_B06E4DD36045E3AA	gn_moving_guards_group_2	精英卫兵	
_A0635697B060B56D	gn_boss_tryker_light_stone	传送石	
_DE539FF915B78623	gn_boss_tryker_light_stone_back	传送石	
_46AA029FC1BEE5CB	gn_boss_tryker_light_loot_box	Dante 宝箱	
_D8A4FA37B4579635	gn_boss_tryker_light_start_boss	Dante 挑衅者	
_9FB90FDADDB75D85	gn_boss_tryker_light_start_stone	传送石	
_F0B392853EEDC415	gn_boss_tryker_light_start_box	Dante 木箱	
_02C21650F36E890A	fct_consumable_merchant	 （消耗品商人）	
_875B65074E9DD42F	title00031	Fyros 大使	Fyros 大使
_7B3B69074E9DA433	title00032	Matis 大使	Matis 大使
_5B9344FE357DA413	title00033	Tryker 大使	Tryker 大使
_81DD71074E2B642F	title00034	Zoraï 大使	Zoraï 大使
_1A4F0671322299DE	gn_boss_zorai_light_boss	Pei-Ruz 腐烂者	
_1E181185FD852670	gn_boss_zorai_light_tomb_out	传送石	
_0FD75236801FF293	gn_boss_zorai_light_tomb_in	传送石	
_242A8DFB2F9FD907	gn_boss_zorai_light_dalton_1	Vao Do-Duang	
_9E4EE13E43CF39CA	gn_boss_zorai_light_dalton_2	Jeoi Do-Duang	
_6E9CED94003081AC	gn_boss_zorai_light_dalton_3	Chaio Do-Duang	
_319C84265F3B1DF4	gn_boss_zorai_light_dalton_4	We Do-Duang	
_BCC2463D41DC20EC	gn_kami_altar_almati	Almati 林 Kami 祭坛	
_BAE3C2EA14A52123	gn_karavan_altar_almati	Almati 林 Karavan 祭坛	
_20B0F1D427E793A1	gn_kami_altar_nexus	Nexus Kami 祭坛	
_605D8587427E9DCE	gn_karavan_altar_nexus	Nexus Karavan 祭坛	
_6C340CB6625A1CA8	gn_gravats	瓦砾	
_294880982226786E	gn_room_access	进入终端	
_31E04D192D7A1D0A	fct_ranger_instructor	游侠教官	
_445F7D25463D70FD	fct_ranger_assistant	教官助手	
_25C68F9A69B988B9	fct_ranger_veteran	资深游侠	
_B1BFD0FB3C756DEC	gn_karavan_altar_silan_ranger_camp	游侠营地 Karavan 祭坛	
_64D6E3A8FE84A1EB	gn_kami_altar_silan_ranger_camp	游侠营地 Kami 祭坛	
_10893D87C3BA7E54	gn_karavan_altar_silan_shattered_ruins	破碎废墟 Karavan 祭坛	
_EFF84EA588CCC3AF	gn_kami_altar_silan_shining_lake	光辉之湖 Kami 祭坛	
_E1F7701F6D16ABC4	fct_to_new_horizons	To New Horizons	
_01F007050AF7EF10	fct_marauder_merchant	劫掠者商人	
_E2688092DA7580B2	fct_ranger_guide	游侠向导	游侠向导
_1D75FA6A3E3B6D24	fct_ranger_quartermaster	游侠军需官	
_A2167788E6C9D4AB	fct_arionasiszig	Arionasis 的 Zig	
_2456DF8A68093CAD	fct_tyneetrykzig	Tyneetryk 的 Zig	
_884A89BAA76FDD16	gn_fresh_water_barrel	淡水桶	
_238C69EC133A94A3	fct_marauder_ambassador	 劫掠者大使	
